"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000041729",1.26219779707602,2.26020581994737,7.52476580327397,1.3273655654826e-08,1.42270195503361e-06,9.75653532491326
"ENSMUSG00000076612",4.11081253757826,6.20890804921292,7.52436640010463,1.32884197739011e-08,1.42270195503361e-06,9.51811045176513
"ENSMUSG00000056735",-1.55537128430246,2.3500735000368,-7.51339898799268,1.37004108768772e-08,1.4575858515299e-06,9.70652130508308
"ENSMUSG00000093861",2.99712251978138,7.01231333256038,7.4971002932658,1.43367418573434e-08,1.51246849372914e-06,9.42729714456569
"ENSMUSG00000042406",0.625987268579967,7.80131342239147,7.49564256556282,1.43950950278075e-08,1.51246849372914e-06,9.40467477970861
"ENSMUSG00000096833",4.19241523056161,6.10429248399698,7.48136507416558,1.49795195562561e-08,1.56415773341746e-06,9.44269640912388
"ENSMUSG00000042742",-0.988089124212356,4.78491216641002,-7.47893425115273,1.50813927932404e-08,1.56513399073899e-06,9.40135005838654
"ENSMUSG00000055923",-0.759766381920367,4.37386798989813,-7.46875847877199,1.55155341731826e-08,1.60037058581437e-06,9.41823443476799
"ENSMUSG00000024112",1.25326493086015,4.22409740577714,7.46589163418017,1.56401193325742e-08,1.60344399169591e-06,9.47800750764422
"ENSMUSG00000095612",3.0464661639073,2.39376055164909,7.44621490746328,1.6523044654525e-08,1.67631055491387e-06,9.44807592555557
"ENSMUSG00000094924",-1.88922021792388,4.68598221971401,-7.44565148144703,1.65490578547302e-08,1.67631055491387e-06,9.31644011335003
"ENSMUSG00000035545",-0.64935298274491,8.43690201043672,-7.42727195269214,1.74208038966801e-08,1.75410903997762e-06,9.24082822028402
"ENSMUSG00000097154",-1.3422685711329,2.26782146596305,-7.41680594863183,1.79378737369601e-08,1.79548563393146e-06,9.46608555324825
"ENSMUSG00000026107",-0.830185858550767,5.3821908618162,-7.40978612216837,1.82933803956503e-08,1.82029895748718e-06,9.15908720699396
"ENSMUSG00000027533",1.37641631499744,3.12530841592005,7.37655283644373,2.00759109575828e-08,1.98403692439309e-06,9.30733791612234
"ENSMUSG00000097052",-1.18207190907028,2.56698147284902,-7.37422213859482,2.02073430551502e-08,1.98403692439309e-06,9.31084920877971
"ENSMUSG00000059588",-1.22423189981128,4.24661963936605,-7.37275096959682,2.02907536013244e-08,1.98403692439309e-06,9.14133984361516
"ENSMUSG00000045231",-1.93200438490688,2.0986790607674,-7.37014724206719,2.04392331016457e-08,1.98706935142206e-06,9.32884975711589
"ENSMUSG00000058571",-1.63339484853995,1.94063359279866,-7.36804604076564,2.05598584951701e-08,1.98737466459599e-06,9.3302594741155
"ENSMUSG00000095079",3.11048668403753,7.20966373700351,7.36479632750411,2.07478403881496e-08,1.98846343655141e-06,9.0574582387484
"ENSMUSG00000020610",-0.579560305235105,4.5945155694747,-7.36335591828043,2.08317182700872e-08,1.98846343655141e-06,9.10407155415464
"ENSMUSG00000030124",1.4896018261698,3.79217107762605,7.3617818951123,2.09237699045963e-08,1.98846343655141e-06,9.18387547218006
"ENSMUSG00000055228",-1.23669884795183,2.7588015375094,-7.35919613524002,2.10758857182456e-08,1.99173007156337e-06,9.27415356702232
"ENSMUSG00000032355",-2.44993816367194,-0.372903693906037,-7.35667986795417,2.12249897381243e-08,1.99467736894506e-06,8.78837862811754
"ENSMUSG00000070814",-0.827007103470359,2.78509544530329,-7.3270547388246,2.30630079472527e-08,2.15543559356755e-06,9.18363863938371
"ENSMUSG00000026921",3.43376077270813,1.11081080804715,7.3020916346646,2.47366057196052e-08,2.29914517776286e-06,8.72049149247514
"ENSMUSG00000040370",-0.671896742781013,3.3685949631412,-7.29589634036433,2.51706934862135e-08,2.32670738258354e-06,9.0505383758003
"ENSMUSG00000028334",0.596859736369981,5.43770264693285,7.29044668189145,2.55589157619479e-08,2.34975336428865e-06,8.85398531843103
"ENSMUSG00000026576",-1.15244492119461,5.04807935579634,-7.28632209143106,2.585677307396e-08,2.36107437846287e-06,8.86005520492186
"ENSMUSG00000020826",4.80498841282099,-2.58769489823173,7.28488728446614,2.59612103567093e-08,2.36107437846287e-06,6.99438628261854
"ENSMUSG00000074863",-0.929661667744232,2.28964654704596,-7.26713301154736,2.72894510589585e-08,2.45951301185053e-06,9.03997159097053
"ENSMUSG00000064137",-1.49358335660489,2.44609458180759,-7.26654782015537,2.73343843832998e-08,2.45951301185053e-06,8.95441834455204
"ENSMUSG00000086924",-2.86832531447931,-1.98736599950938,-7.25619687954797,2.81416793592706e-08,2.5088278784062e-06,7.97841651209772
"ENSMUSG00000020459",-0.529742972304333,4.84936869098019,-7.25572467379842,2.81790787950566e-08,2.5088278784062e-06,8.76965882476226
"ENSMUSG00000045007",-1.35670642834105,1.34860050978908,-7.25060037068315,2.85881849209857e-08,2.53192532001777e-06,8.98618375093066
"ENSMUSG00000027900",-0.452355443326315,4.85693198043878,-7.24348356948364,2.9166369378688e-08,2.5654675295478e-06,8.7291240270486
"ENSMUSG00000025766",-0.975149408106763,3.11927555334628,-7.24222030471361,2.92702313314451e-08,2.5654675295478e-06,8.89959226941554
"ENSMUSG00000017418",-1.07340122434305,4.3565643023498,-7.23932088123595,2.9510032893307e-08,2.57315317743908e-06,8.75338585187134
"ENSMUSG00000060510",-0.680091136771664,5.50275947294792,-7.233461632674,3.00007254399951e-08,2.60252446945106e-06,8.66731897595542
"ENSMUSG00000033405",-0.843166311491125,3.46796709742521,-7.21988777816632,3.11694944622475e-08,2.69011820573153e-06,8.83526579703134
"ENSMUSG00000063894",-1.21818681464157,4.84991940326047,-7.21480218406725,3.1619174553623e-08,2.70619280612537e-06,8.66611388751194
"ENSMUSG00000043833",-1.373315234215,1.52093419395742,-7.21416808480035,3.16757020343357e-08,2.70619280612537e-06,8.90801256100577
"ENSMUSG00000076431",-1.03474793243639,3.16257022394766,-7.19569013481311,3.33686833511034e-08,2.83650576666967e-06,8.73539884003489
"ENSMUSG00000079138",4.55159468410356,-0.914519123538354,7.17940852899131,3.49362883463796e-08,2.95491126833679e-06,6.9837133326873
"ENSMUSG00000097180",-1.20456581167053,2.92291785145729,-7.17047284180325,3.58281201667563e-08,3.01526607333756e-06,8.76179747047987
